action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16419541,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3747385,,CHEMBL3747868,5.67,0,http://www.openphacts.org/units/Nanomolar,2741408,=,1,1,=,,IC50,nM,,2150.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.15
,,16419542,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]4O[C@@H](n5cnc6c(N)nc(SCC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3747704,,CHEMBL3747869,5.02,0,http://www.openphacts.org/units/Nanomolar,2741409,=,1,1,=,,IC50,nM,,9600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,9.6
,,16419543,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CCCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]4O[C@@H](n5cnc6c(N)nc(SCCC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3745863,,CHEMBL3747870,5.20,0,http://www.openphacts.org/units/Nanomolar,2741410,=,1,1,=,,IC50,nM,,6300.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,6.3
,,16419544,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(N)nc(SCCC(F)(F)F)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746192,,CHEMBL3747871,5.28,0,http://www.openphacts.org/units/Nanomolar,2741411,=,1,1,=,,IC50,nM,,5200.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,5.2
,,16419545,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CCCCCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]4O[C@@H](n5cnc6c(N)nc(SCCCCC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746188,,CHEMBL3747872,5.38,0,http://www.openphacts.org/units/Nanomolar,2741412,=,1,1,=,,IC50,nM,,4210.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,4.21
,,16419546,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746502,,CHEMBL3747873,5.13,0,http://www.openphacts.org/units/Nanomolar,2741413,=,1,1,=,,IC50,nM,,7370.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,7.37
,,16419547,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(Br)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(N)nc(Br)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746598,,CHEMBL3747874,5.65,0,http://www.openphacts.org/units/Nanomolar,2741414,=,1,1,=,,IC50,nM,,2240.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.24
,,16419548,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(N)nc(I)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746901,,CHEMBL3747875,5.58,0,http://www.openphacts.org/units/Nanomolar,2741415,=,1,1,=,,IC50,nM,,2650.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.65
,,16419549,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(NC)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746177,,CHEMBL3747876,5.71,0,http://www.openphacts.org/units/Nanomolar,2741416,=,1,1,=,,IC50,nM,,1970.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.97
,,16419550,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CCCNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(NCCC)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746451,,CHEMBL3747877,5.06,0,http://www.openphacts.org/units/Nanomolar,2741417,=,1,1,=,,IC50,nM,,8800.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,8.8
,,16419551,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CNc1nc(SC)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]2O[C@@H](n3cnc4c(NC)nc(SC)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746852,,CHEMBL3747878,6.44,0,http://www.openphacts.org/units/Nanomolar,2741418,=,1,1,=,,IC50,nM,,360.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.36
,,16419552,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([S-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])OP(=O)([S-])OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1.[Na+].[Na+].[Na+].[Na+],,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL3746312,,CHEMBL3747879,5.99,0,http://www.openphacts.org/units/Nanomolar,2741419,=,1,1,=,,IC50,nM,,1020.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.02
,,16419553,[],CHEMBL3748124,Antagonist activity at human platelet P2Y1 receptor assessed as inhibition of ADP-induced increase in cytosolic calcium level by FLUO-4 staining based flow cytometric analysis,F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O)O1,,,CHEMBL3745686,Eur J Med Chem,2016,,CHEMBL129841,,CHEMBL129841,5.65,0,http://www.openphacts.org/units/Nanomolar,2741420,=,1,1,=,,IC50,nM,,2250.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.25
,323755,17702792,[],CHEMBL3887217,"Binding Assay: A membrane binding assay was used to identify inhibitors of [33P] 2MeS- ADP binding to cloned human P2Y1 receptors. The cDNA clone for human P2Yi was obtained from Incyte Pharmaceuticals and its sequence confirmed by established techniques (for a compendium of techniques used see Ausubel, F. et al. Current Protocols in Molecular Biology, John Wiley and Sons, NY, NY (1995)). The essential coding sequences were subcloned into pCDNA 3.1 (Invitrogen) to produce a P2Y1 expression construct. This construct was then transfected into the human embryonic kidney cell line HEK-293 and stable transfectants selected in GENETICIN (G418 sulfate; Life Technologies). Several lines were screened for binding activity and one (HEK293 #49) selected for further characterization. Membranes were prepared by growing HEK293 #49 in 150 mm dishes in DMEM/10% FBS in the presence of lmg/ml G418 until cells were 80-90% confluent. Plates were then washed with cold (4 C) D-PBS twice.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)CN1CCC2(CC1)CCN(c1ccccc1Nc1nc3ccc(C(C)(C)C)cc3[nH]1)c1ccccc12,,,CHEMBL3886218,,2015,"{'bei': '12.29', 'le': '0.22', 'lle': '-1.94', 'sei': '13.96'}",CHEMBL3942314,,CHEMBL3942314,6.59,0,http://www.openphacts.org/units/Nanomolar,2836923,=,37,1,=,,IC50,nM,,258.8,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,258.8
,323756,17702793,[],CHEMBL3887217,"Binding Assay: A membrane binding assay was used to identify inhibitors of [33P] 2MeS- ADP binding to cloned human P2Y1 receptors. The cDNA clone for human P2Yi was obtained from Incyte Pharmaceuticals and its sequence confirmed by established techniques (for a compendium of techniques used see Ausubel, F. et al. Current Protocols in Molecular Biology, John Wiley and Sons, NY, NY (1995)). The essential coding sequences were subcloned into pCDNA 3.1 (Invitrogen) to produce a P2Y1 expression construct. This construct was then transfected into the human embryonic kidney cell line HEK-293 and stable transfectants selected in GENETICIN (G418 sulfate; Life Technologies). Several lines were screened for binding activity and one (HEK293 #49) selected for further characterization. Membranes were prepared by growing HEK293 #49 in 150 mm dishes in DMEM/10% FBS in the presence of lmg/ml G418 until cells were 80-90% confluent. Plates were then washed with cold (4 C) D-PBS twice.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1sc(Nc2ccccc2N2CC3(CCN(CC(C)(C)C)CC3)c3ccccc32)nc1C(F)(F)F,,,CHEMBL3886218,,2015,"{'bei': '14.32', 'le': '0.28', 'lle': '0.59', 'sei': '14.21'}",CHEMBL3904405,,CHEMBL3904405,8.20,0,http://www.openphacts.org/units/Nanomolar,2836924,=,37,1,=,,IC50,nM,,6.3,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,6.3
,323757,17702794,[],CHEMBL3887217,"Binding Assay: A membrane binding assay was used to identify inhibitors of [33P] 2MeS- ADP binding to cloned human P2Y1 receptors. The cDNA clone for human P2Yi was obtained from Incyte Pharmaceuticals and its sequence confirmed by established techniques (for a compendium of techniques used see Ausubel, F. et al. Current Protocols in Molecular Biology, John Wiley and Sons, NY, NY (1995)). The essential coding sequences were subcloned into pCDNA 3.1 (Invitrogen) to produce a P2Y1 expression construct. This construct was then transfected into the human embryonic kidney cell line HEK-293 and stable transfectants selected in GENETICIN (G418 sulfate; Life Technologies). Several lines were screened for binding activity and one (HEK293 #49) selected for further characterization. Membranes were prepared by growing HEK293 #49 in 150 mm dishes in DMEM/10% FBS in the presence of lmg/ml G418 until cells were 80-90% confluent. Plates were then washed with cold (4 C) D-PBS twice.",B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1sc(Nc2ccccc2N2CC3(CCN(CC(C)(C)C)CC3)c3ccccc32)nc1C,,,CHEMBL3886218,,2015,"{'bei': '15.35', 'le': '0.29', 'lle': '1.23', 'sei': '13.42'}",CHEMBL3915408,,CHEMBL3915408,7.75,0,http://www.openphacts.org/units/Nanomolar,2836925,=,37,1,=,,IC50,nM,,18.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,18.0
,323758,17702795,[],CHEMBL3887217,"Binding Assay: A membrane binding assay was used to identify inhibitors of [33P] 2MeS- ADP binding to cloned human P2Y1 receptors. The cDNA clone for human P2Yi was obtained from Incyte Pharmaceuticals and its sequence confirmed by established techniques (for a compendium of techniques used see Ausubel, F. et al. Current Protocols in Molecular Biology, John Wiley and Sons, NY, NY (1995)). The essential coding sequences were subcloned into pCDNA 3.1 (Invitrogen) to produce a P2Y1 expression construct. This construct was then transfected into the human embryonic kidney cell line HEK-293 and stable transfectants selected in GENETICIN (G418 sulfate; Life Technologies). Several lines were screened for binding activity and one (HEK293 #49) selected for further characterization. Membranes were prepared by growing HEK293 #49 in 150 mm dishes in DMEM/10% FBS in the presence of lmg/ml G418 until cells were 80-90% confluent. Plates were then washed with cold (4 C) D-PBS twice.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(C(F)(F)F)c(-c3ccccc3)s1)c1ccccc12,,,CHEMBL3886218,,2015,"{'bei': '14.05', 'le': '0.27', 'lle': '-1.00', 'sei': '25.80'}",CHEMBL3943381,,CHEMBL3943381,8.10,0,http://www.openphacts.org/units/Nanomolar,2836926,=,37,1,=,,IC50,nM,,7.9,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,7.9
,323759,17702796,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '13.47', 'le': '0.26', 'lle': '-0.20', 'sei': '12.40'}",CHEMBL3263057,,CHEMBL3263057,8.00,0,http://www.openphacts.org/units/Nanomolar,2836927,=,37,1,=,,IC50,nM,,10.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,10.0
,323760,17702797,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '11.67', 'le': '0.23', 'lle': '-1.91', 'sei': '11.76'}",CHEMBL3263067,,CHEMBL3263067,7.58,0,http://www.openphacts.org/units/Nanomolar,2836928,=,37,1,=,,IC50,nM,,26.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,26.0
,323761,17702798,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '11.78', 'le': '0.23', 'lle': '-1.42', 'sei': '12.08'}",CHEMBL3263066,,CHEMBL3263066,7.80,0,http://www.openphacts.org/units/Nanomolar,2836929,=,37,1,=,,IC50,nM,,16.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,16.0
,323762,17702799,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(F)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '12.79', 'le': '0.25', 'lle': '-0.52', 'sei': '12.13'}",CHEMBL3893716,,CHEMBL3893716,7.82,0,http://www.openphacts.org/units/Nanomolar,2836930,=,37,1,=,,IC50,nM,,15.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,15.0
,323763,17702800,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cccc(F)c3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '12.95', 'le': '0.25', 'lle': '-0.42', 'sei': '12.28'}",CHEMBL3928274,,CHEMBL3928274,7.92,0,http://www.openphacts.org/units/Nanomolar,2836931,=,37,1,=,,IC50,nM,,12.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,12.0
,323764,17702801,[],CHEMBL3887218,"Scintillation Proximity Assay (SPA) Assay: SPA membrane binding assay was used to identify inhibitors of [33P] 2MeS-ADP binding to cloned human P2Yi receptors (The P2Yi receptor membranes were provided by Biology and the cloning of the receptor and P2Yi receptor membrane preparation is same as described by Biology). Binding reactions were performed in 384- well OptiPlates (PerkinElmer Life Sciences, Cat # 6007299) in a volume of 50 ui containing -15 fmol of P2Y1 receptor (1.7 ug of total protein), 0.3 nM [33P] 2MeS-ADP(PerkinElmer; 2,000 Ci/mmol), various concentrations of the test compound (usually between 10 uM and 160 pM) in Buffer B containing 1% DMSO in assay buffer (15 mM, HEPES, 145 mM potassium chloride, 5 mM sodium Chloride, 5 mM EDTA, 0.1 mM MgCl2, pH 7.4) and 100 ug of SPA bead (WGA polystyrene Image beads, #RPNQ 0260V, Amersham). Reactions were allowed to proceed to completion at room temperature for 1 hour followed by centrifugation of the plate for 5 min.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccn3)s1)c1c(O)ccc(C(F)(F)F)c12,,,CHEMBL3886218,,2015,"{'bei': '13.38', 'le': '0.26', 'lle': '0.36', 'sei': '10.28'}",CHEMBL3900332,,CHEMBL3900332,7.96,0,http://www.openphacts.org/units/Nanomolar,2836932,=,37,1,=,,IC50,nM,,11.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,11.0
,323765,17702802,[],CHEMBL3887217,"Binding Assay: A membrane binding assay was used to identify inhibitors of [33P] 2MeS- ADP binding to cloned human P2Y1 receptors. The cDNA clone for human P2Yi was obtained from Incyte Pharmaceuticals and its sequence confirmed by established techniques (for a compendium of techniques used see Ausubel, F. et al. Current Protocols in Molecular Biology, John Wiley and Sons, NY, NY (1995)). The essential coding sequences were subcloned into pCDNA 3.1 (Invitrogen) to produce a P2Y1 expression construct. This construct was then transfected into the human embryonic kidney cell line HEK-293 and stable transfectants selected in GENETICIN (G418 sulfate; Life Technologies). Several lines were screened for binding activity and one (HEK293 #49) selected for further characterization. Membranes were prepared by growing HEK293 #49 in 150 mm dishes in DMEM/10% FBS in the presence of lmg/ml G418 until cells were 80-90% confluent. Plates were then washed with cold (4 C) D-PBS twice.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(Cl)c12,,,CHEMBL3886218,,2015,"{'bei': '13.50', 'le': '0.27', 'lle': '-0.38', 'sei': '13.15'}",CHEMBL3934351,,CHEMBL3934351,8.48,0,http://www.openphacts.org/units/Nanomolar,2836933,=,37,1,=,,IC50,nM,,3.3,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,3.3
